MASV1,LA1003,MI1003,PE1003,CH1003,MT1003,PH1003,LA1005,PE1005,MT1005,MT1007,LA1007,MT1009,LA1009,MT2001,PE1007,SP1007,SP1003,SP1005,SP1009
87148141.0,12.0,,8.0,7.0,7.0,4.5,12.0,5.0,6.0,7.0,12.0,4.0,12.0,,,,,,
87154258.0,,,13.0,,,,,,,,,,,,,,,,
87172398.0,10.0,,4.0,0.0,7.0,6.5,10.0,13.0,13.0,7.0,,,,,,,,,
87173118.0,,,8.0,8.5,8.5,7.5,,6.0,,9.0,,,,,,,,,
87175503.0,10.0,DT,6.0,5.5,5.5,5.0,10.0,8,7.5,7.5,8.0,5.5,5.5,5.0,8.0,7.5,6.0,6.0,6.5
87177934.0,13.0,,7.0,7.0,2.5,6.5,,8,,7.5,,8.5,,7.5,8.0,,8.0,8.0,7.0
87182757.0,5.0,,5.0,5.5,2.0,,,6.0,6.0,9.5,,7.0,,6.0,10.0,6.5,5.0,,
87189915.0,10.0,DT,6.0,7.0,6.5,8.0,8.0,5,7.5,9.5,5.5,,6.0,5.5,5.0,,5.5,6.0,4.5
87197450.0,,,13.0,2.5,6.0,5.5,,5.0,,5.0,,,,,,,,,
87198403.0,10.0,DT,5.0,8.0,8.5,7.0,10.0,5,5,6.5,8.5,9.0,6.0,5.0,5.0,,6.5,7.5,5.5
87217818.0,5.0,,6.0,6.5,7.5,5.5,,6.0,6.5,7.5,,,,,,,,,
87230225.0,3.0,,5.0,5.5,1.0,1.5,,5.0,,2.0,,,,,,,1.0,,
87237484.0,10.0,21,6.0,8.5,8,8.5,10.0,5,8,9,10.0,,10.0,8.0,6.0,,8.5,6.0,9.5
87242082.0,12.0,,6.0,7.5,7.5,9.0,12.0,6.0,9.0,9.0,12.0,,12.0,,,8.0,,,
87255406.0,,,8.0,,,,,,,,,,,,,,,,
87255890.0,,,8.0,7.5,9.5,8.5,,5,,7.0,,,,8.5,,7.5,8.5,7.5,
87268439.0,7.0,,7.0,5.0,6.0,3.0,6.5,7.0,1.0,5.5,,5.5,,,,,,,
87270549.0,,,,,23.0,,,,,,,,,,,,,,
87272780.0,,DT,5.0,0.0,VT,4.0,,VT,VT,VT,,,,,,,,,
87277264.0,10.0,DT,7.0,6.5,6.5,7.5,10.0,6,7,9,8.0,8.5,5.5,4.5,5.0,,5.5,6.5,6.5
87280383.0,10.0,,5.0,5.0,1.0,4.5,7.0,5,0.5,6.5,8.5,5.5,7.5,0.0,5.0,5.5,4.5,5.5,
87281673.0,6.5,,6.0,5.0,5.5,5.0,6.0,6,5.0,5,,8.5,,5.5,6.0,,8.0,8.5,7.0
87288003.0,,,23.0,,,,,23.0,3.5,,,,,,13.0,,,,
87289393.0,,,6.0,3.5,1.5,4.0,,8.0,2.0,5.0,,,,,,,,,
87293317.0,10.0,DT,6.0,7.0,7.5,7.5,10.0,6,8,8.5,10.0,6.0,9.0,6.5,6.0,,7.5,7.0,7.0
87298787.0,10.0,,6.0,8.5,10.0,8.0,7.5,7,,8.5,13.0,,,,6.0,8.5,7.5,7.5,6.0
87302736.0,,,6.0,,,,,7.0,,,,6.5,,,,7.0,4.5,,
87304388.0,10.0,,5.0,8.0,8.5,9.0,7.0,8,,9.5,7.0,10.0,8.5,7.5,6.0,8.5,8.5,,
87316341.0,5.0,,7.0,5.0,0.0,2.0,,5.0,0.0,0.0,,2.0,,1.0,5.0,,5.0,,
87322226.0,6.5,,6.0,,5.0,6.0,6.0,5.0,4.5,6.5,,,,,,,,,
87322837.0,,,5.0,,,,,5.0,3.5,,,7.0,,6.5,,,4.5,,
87324298.0,,,,,,,,,,,,,,,,,7.0,,
87326669.0,0.0,12,5.0,7.5,7.0,8.0,13.0,5.0,8.5,7.5,,7.0,,5.0,5.0,,8.0,7.5,5.0
87327764.0,7.5,,7.0,5.0,0.5,4.5,5.5,7.0,13.0,5.0,6.0,0.0,4.0,0.0,5.0,11.0,1.0,,
87329116.0,,,,23.0,23.0,,,,5.0,6.0,,5.0,13.0,,,,,,
87334684.0,,KD,6.0,,2.0,3.0,,6.0,5.5,4.5,7.5,8.5,5.0,1.0,5.0,,,,
87350916.0,10.0,DT,6.0,9.5,8.0,9.0,10.0,6.0,7.5,8.0,10.0,,10.0,,7.0,,9.0,8.5,9.0
87359135.0,10.0,,6.0,8.5,9.0,8.0,8.5,5.0,9.0,7.5,9.0,,5.0,,7.0,11.0,9.0,6.5,7.0
87364680.0,10.0,DT,7.0,6.0,6.0,6.0,9.0,6.0,7.0,8.0,10.0,7.0,10.0,,7.0,,6.5,6.0,7.0
87379899.0,12.0,,5.0,7.0,7.5,6.0,7.0,5.0,5.5,9.0,7.0,,,,,,,,
87383532.0,,,24.0,,,,,23.0,,,,,,,,11.0,,,5.0
87395105.0,,,,,23.0,,,,,,,1.0,,,,,,,
87399081.0,,,5.0,6.5,6.0,5.0,,5.0,4.5,6.5,,6.0,,,,,,,
87399696.0,6.0,DT,6.0,5.5,5.0,6.0,7.0,5.0,13.0,5.0,7.0,,6.0,,6.0,5.0,7.5,5.0,5.5
87414585.0,12.0,,8.0,,3.0,3.5,5.0,9.0,,2.0,0.0,,,,,,,,
87417486.0,9.0,,7.0,8.5,5.5,7.0,,5.0,6.5,8.5,8.0,,8.5,,5.0,8.0,6.0,7.5,
87418732.0,,,5.0,7.5,7.5,5.0,,5.0,7.5,8.0,,,,,,,,,
87418754.0,,,7.0,,,,,,,,,,,,,,,,
87421452.0,6.5,,6.0,6.0,7.0,7.0,5.5,6.0,,9.0,3.5,5.5,6.0,6.5,6.0,6.0,7.5,5.5,
87424959.0,7.0,,6.0,5.5,5.5,5.5,,6.0,5.0,7.5,,,,,,,,,
87426002.0,,,7.0,,6.0,5.5,,,,6.0,,,,,,,,,
87432853.0,10.0,,8.0,6.5,6.5,5.0,10.0,5.0,8.5,6.5,10.0,9.5,10.0,8.0,10.0,7.0,9.0,,
87437931.0,10.0,,5.0,6.0,6.0,5.0,10.0,5.0,2.5,7.5,10.0,,10.0,5.0,5.0,6.0,,,
87450480.0,12.0,,3.0,,7.5,6.0,12.0,8.0,5.5,7.5,12.0,,12.0,,,,,,
87457893.0,,,6.0,7.0,5.5,5.0,,6.0,5.5,9.0,,,,,,,,,
87474091.0,6.0,DT,7.0,6.5,7.5,5.5,13.0,7.0,5.0,6.5,0.0,,,,5.0,,7.5,7.0,7.0
87474520.0,10.0,,7.0,7.0,5.5,6.0,10.0,7.0,0.5,8.5,8.5,9.5,8.0,5.0,5.0,,7.5,8.0,
87474603.0,10.0,DT,5.0,6.5,8.5,9.0,10.0,6.0,7.0,10.0,10.0,,9.5,,5.0,7.0,7.0,7.0,6.5
87476541.0,,,9.0,,,,,5.0,9.0,,,,,,5.0,6.0,2.5,,
87478810.0,12.0,,7.0,5.5,0.0,5.0,7.0,6.0,0.0,4.5,7.5,,,,,,,,
87479662.0,0.0,DT,5.0,6.0,6.5,5.5,13.0,5.0,2.0,6.0,,3.0,,5.5,5.0,,2.0,3.5,5.0
87480826.0,10.0,DT,7.0,5.0,2.5,5.0,8.5,5.0,,5.0,6.0,7.5,5.0,,5.0,,6.5,6.5,5.5
87486355.0,7.0,,6.0,4.5,2.5,6.0,7.0,7.0,4.0,6.0,7.0,5.0,7.0,6.0,5.0,7.0,,7.0,
87496723.0,,,,,,,,,13.0,13.0,,1.0,,,,,,,
87499986.0,,,,,,,,5.0,,,,,,,,,,,
87506703.0,7.0,,5.0,8.0,9.0,7.5,,9.0,6.0,6.0,,,,,,6.5,7.0,8.0,
87517841.0,10.0,DT,7.0,6.0,5.0,5.5,10.0,5.0,5.5,13.0,10.0,,10.0,,7.0,7.5,5.0,6.0,5.5
87524835.0,,,13.0,,,,,,,,,,,,,,,,
87526882.0,10.0,DT,7.0,7.0,8.0,7.5,10.0,7.0,7.0,6.5,9.0,8.5,6.5,,6.0,,7.5,7.0,6.5
87535325.0,,,13.0,,13.0,13.0,,,,13.0,,,,,,,,,
87537746.0,7.0,,6.0,8.0,8.0,7.5,6.0,6.0,,8.5,7.5,9.5,7.5,7.0,6.0,6.5,7.0,6.5,
87541460.0,10.0,,8.0,6.0,1.5,4.5,6.5,5.0,2.5,5.5,7.0,5.0,4.5,2.0,5.0,5.5,2.5,,
87541909.0,12.0,,13.0,,13.0,13.0,13.0,,,13.0,,,,,,,,,
87546408.0,4.0,,6.0,6.5,6.0,6.5,2.5,9.0,6.0,7.5,,5.0,,5.0,6.0,6.5,6.5,7.0,
87548982.0,,,,,,,,,13.0,,,,,,,,,,
87550528.0,6.5,,6.0,7.0,7.5,7.0,6.0,5.0,7.0,9.5,4.0,5.0,,5.5,8.0,6.0,5.5,,
87557884.0,13.0,,5.0,5.5,7.5,,13.0,5.0,13.0,8.0,,8.5,,6.0,6.0,,,7.0,7.5
87567882.0,,,7.0,6.0,6.0,2.5,,7.0,5.0,7.0,,,,,,,,,
87570710.0,9.5,,6.0,4.0,0.0,5.0,7.5,5.0,13.0,4.5,8.5,2.0,6.0,13.0,13.0,,11.0,,
87572859.0,,,6.0,8.0,5.0,7.0,,5.0,1.0,6.5,,,,,,7.0,7.5,,
87575203.0,13.0,DT,7.0,6.0,6.5,5.5,,6.0,6.0,8.5,,,,13.0,5.0,7.5,7.5,7.5,7.0
87579732.0,7.0,DT,6.0,7.0,9.5,8.0,7.0,6.0,8.0,7.5,6.5,,5.0,,5.0,8.0,7.0,6.5,6.5
87580575.0,10.0,DT,5.0,6.5,6.0,7.0,10.0,5.0,6.5,9.0,9.0,10.0,6.5,5.0,5.0,7.5,7.5,8.0,7.5
87588547.0,13.0,,6.0,7.0,6.0,7.0,5.5,6.0,7.0,7.5,,7.5,,5.5,6.0,,,,
87589204.0,10.0,,7.0,8.5,5.0,7.5,10.0,5.0,5.0,8.5,,,,,5.0,7.0,7.5,8.0,7.5
87610957.0,12.0,,7.0,9.5,9.0,6.5,12.0,6.0,7.0,8.0,12.0,,12.0,,,,7.0,7.0,
87612270.0,5.5,,7.0,9.5,7.0,6.5,6.5,5.0,7.0,9.0,7.5,9.0,,8.0,7.0,,,,
87616540.0,12.0,,5.0,6.0,6.0,6.0,12.0,5.0,5.0,6.5,7.5,,5.5,,,,,,
87618084.0,7.0,,9.0,8.5,6.0,7.0,5.0,5.0,,7.0,7.5,7.0,6.0,8.0,7.0,8.0,,7.0,8.0
87627514.0,10.0,,6.0,8.5,9.0,8.5,10.0,7.0,,8.5,13.0,,,,5.0,7.0,8.5,7.0,8.0
87635748.0,5.0,,6.0,6.0,6.0,5.5,4.5,9.0,5.5,5.0,,,,,,,,,
87636262.0,6.5,21.0,9.0,4.5,5.0,4.5,5.5,5.0,2.0,1.5,3.5,7.0,3.0,5.0,5.0,,,7.0,7.5
87638675.0,8.5,,5.0,5.5,2.5,6.0,7.5,4.0,1.5,0.5,7.5,1.5,7.0,1.5,5.0,,5.0,5.5,
87646062.0,6.0,,5.0,8.0,7.5,6.5,5.5,6.0,6.0,7.0,,,,,,,,,
87653917.0,,,,,,,,,,,,,,,,,8.0,,
87655719.0,4.0,DT,7.0,13.0,6.0,6.0,5.0,8.0,8.0,8.0,3.0,,,0.5,,,1.0,2.0,
87659553.0,4.0,DT,6.0,4.5,6.0,5.0,3.0,5.0,1.5,7.0,,6.0,,1.0,5.0,,12.0,,4.5
87670078.0,,,8.0,9.0,8.5,9.0,,7.0,9.0,9.5,,,,,,,,,
87674146.0,,,10.0,8.5,8.5,8.0,,5.0,8.5,9.5,,,,,,,,,
87676119.0,,,13.0,,,,,,,,,,,,,,,,
87677915.0,10.0,,8.0,6.5,5.5,8.0,10.0,7.0,5.5,7.0,10.0,5.5,10.0,6.5,5.0,,6.5,6.5,
87678721.0,6.0,,7.0,6.0,5.0,6.0,13.0,6.0,,7.5,0.0,7.0,,4.5,6.0,,8.5,7.0,
87682428.0,8.0,,5.0,8.0,6.0,7.5,7.0,7.0,2.5,8.0,7.5,1.0,8.0,5.5,7.0,5.5,8.5,,
87683310.0,10.0,,13.0,13.0,13.0,13.0,10.0,13.0,13.0,13.0,13.0,,,,,,0.5,13.0,
87684700.0,9.5,,4.0,8.5,6.0,8.0,13.0,6.0,5.5,6.5,7.0,7.0,7.0,7.5,8.0,,,,
87692071.0,12.0,,7.0,6.0,7.0,7.0,12.0,5.0,8.0,6.5,7.5,,,,,,,,
87693960.0,0.0,,,,,,,,,,,,,,,,,,0.0
87698699.0,,,6.0,,,,,,,,,,,,,,,,
87700802.0,8.5,,8.0,,1.5,5.0,7.0,13.0,,1.0,13.0,,,,,,,,
87701218.0,10.0,,5.0,9.0,6.0,7.0,10.0,5.0,6.5,9.0,9.0,,,,7.0,9.0,9.5,8.5,8.0
87703271.0,,,,,,,,,4.0,,,,,5.0,,,,,
87710588.0,6.5,,5.0,7.0,7.0,6.0,5.5,5.0,8.0,9.0,,6.0,,7.5,6.0,6.0,6.5,,5.5
87720977.0,5.5,,6.0,5.5,6.5,5.0,4.5,7.0,,5.5,13.0,6.0,,0.5,5.0,,6.0,,
87723037.0,10.0,,5.0,7.5,12.0,6.5,10.0,6.0,2.5,6.5,8.5,8.5,10.0,13.0,6.0,,6.0,5.5,7.0
87725029.0,10.0,,5.0,8.0,0.0,4.5,10.0,6.0,2.5,4.5,,,,,,,,,
87725723.0,5.5,,6.0,6.0,1.0,5.0,6.0,5.0,4.0,6.0,,,,,,,,,
87731946.0,0.0,,13.0,13.0,13.0,13.0,,13.0,13.0,13.0,,,,,,,,,
87737338.0,10.0,,6.0,8.0,6.5,7.5,10.0,5.0,5.0,9.5,10.0,8.0,9.0,8.0,5.0,,,,
87745315.0,10.0,DT,5.0,8.0,7.5,7.0,10.0,5.0,7.5,8.0,10.0,9.0,10.0,6.0,8.0,,7.0,6.5,5.0
87746913.0,3.5,,6.0,5.0,4.5,5.0,,13.0,5.5,6.0,,,,,,,,,
87753691.0,,,7.0,5.5,1.0,13.0,,3.0,3.5,13.0,,5.5,,6.5,3.0,13.0,6.0,6.5,2.0
87757264.0,0.0,,6.0,8.5,7.5,6.5,5.5,5.0,9.5,9.0,,9.0,,7.0,6.0,6.0,8.5,,
87767221.0,10.0,DT,7.0,6.0,6.5,5.0,10.0,5.0,5.0,6.0,7.5,,7.0,,6.0,7.0,6.5,5.5,4.5
87767498.0,6.0,DT,5.0,5.5,5.0,5.0,6.0,6.0,13.0,1.0,12.0,4.0,3.5,2.0,5.0,,5.0,6.0,13.0
87773577.0,,,,,,3.5,,,5.0,,,,,3.5,,,,,
87774207.0,5.0,,7.0,5.0,4.0,5.0,13.0,8.0,,7.5,2.0,9.5,1.5,5.0,5.0,,5.0,6.5,4.5
87776165.0,10.0,DT,7.0,7.0,9.0,6.5,10.0,5.0,6.0,6.5,8.0,9.0,5.5,5.0,5.0,,8.0,8.0,7.0
87778630.0,10.0,,6.0,6.0,1.0,7.0,8.0,7.0,5.0,4.5,9.0,,,,7.0,6.0,6.0,5.0,2.0
87780104.0,7.0,DT,6.0,7.0,6.5,6.5,7.0,7.0,,8.0,6.5,6.0,2.0,,5.0,,8.0,6.0,5.5
87789732.0,,,5.0,6.0,1.0,5.5,,4.0,1.0,5.5,,5.0,,2.0,9.0,6.0,4.0,,
87794267.0,7.5,DT,5.0,6.0,2.0,4.5,6.5,5.0,,6.0,5.5,6.5,0.0,,8.0,,7.0,5.5,6.0
87806859.0,8.0,DT,7.0,5.5,5.0,5.5,6.0,6.0,4.0,7.0,6.5,,4.5,,6.0,6.0,6.0,6.0,7.5
87829649.0,,,,23.0,23.0,,,,13.0,,,,,,,,,,
87830179.0,6.0,,7.0,6.5,6.5,6.0,6.0,7.0,,9.0,5.5,8.0,,5.0,4.0,,7.5,6.0,
87839887.0,,,,,,,,,4.0,6.5,,,,,,,,,
87839945.0,10.0,,6.0,10.0,8.5,8.5,10.0,6.0,8.5,9.5,,,,,5.0,9.0,9.5,8.5,
87850992.0,6.0,,8.0,5.5,5.0,6.0,5.5,9.0,5.5,5.5,4.0,6.5,,5.5,7.0,6.5,7.0,,
87869261.0,,,13.0,5.0,1.0,2.0,,6.0,13.0,1.0,,,,,,,,,
87871820.0,,,VT,,,,,,,,,,,,,,,,
87873005.0,6.5,,8.0,6.0,5.5,6.0,6.0,7.0,2.5,7.0,6.0,5.5,5.0,5.0,5.0,,6.0,,
87877514.0,0.0,,6.0,5.5,0.0,5.5,,5.0,13.0,5.0,,1.0,,5.0,5.0,5.0,5.5,,5.5
87880287.0,13.0,,5.0,,13.0,13.0,,,,13.0,,,,,,,,,
87883309.0,8.0,,7.0,9.0,5.0,5.0,0.0,6.0,7.0,7.5,7.0,7.0,7.5,8.0,6.0,,,,
87884360.0,6.0,,7.0,6.5,5.5,6.5,6.5,5.0,5.5,7.5,5.5,7.5,4.0,5.5,2.0,,7.5,,
87896194.0,,,7.0,,,,,,,,,,,,,,,,
87904520.0,12.0,,7.0,5.5,4.5,5.5,12.0,5.0,2.0,5.0,12.0,,12.0,,,,,,
87906205.0,10.0,,7.0,8.5,5.5,7.5,8.0,3.0,7.5,8.5,,,8.0,,5.0,7.0,7.5,8.5,
87923888.0,,,,,,,,,,,,3.5,,,13.0,,4.5,,
87927468.0,10.0,,6.0,6.0,1.5,6.0,10.0,6.0,1.0,2.0,10.0,6.0,8.0,5.0,5.0,,6.5,7.5,7.5
87927863.0,,,8.0,7.0,6.0,6.5,,7.0,1.5,6.0,,,,,,,,,
87930949.0,10.0,DT,7,6.5,7.0,6.5,10.0,7.0,7.0,8.0,7.0,,7.0,,6.0,,7.0,7.0,7.0
87934746.0,,,13.0,7.5,7.5,8.0,,5.0,7.0,9.0,,,,,,,,,
87942819.0,,,9.0,,,,,,,,,,,,,,,,
87948579.0,7.0,,6.0,5.5,2.5,5.5,5.5,5.0,13.0,6.0,3.5,1.0,0.0,0.0,6.0,4.5,0.0,,
87956375.0,10.0,,5.0,13.0,1.5,7.0,10.0,13.0,13.0,8.5,,13.0,,,,,,,
87956967.0,,,,,,,,,,,,,,,,,,7.0,
87957590.0,,,6.0,5.5,2.0,5.5,,6.0,1.5,4.0,,,,,,,,,
87967621.0,10.0,DT,7.0,8.5,9.0,8.5,10.0,5.0,8.5,9.0,10.0,,10.0,,7.0,7.0,7.0,8.0,7.5
87972677.0,5.5,DT,6.0,4.5,6.0,5.0,5.5,7.0,2.5,8.0,5.5,6.5,2.0,4.0,6.0,5.0,4.5,6.0,13.0
87975632.0,6.0,DT,5.0,6.0,5.5,6.0,0.0,7.0,13.0,6.0,0.0,6.5,,13.0,13.0,12.0,6.5,6.5,2.5
87980507.0,,,7.0,4.0,3.5,2.0,,8.0,1.5,5.5,,,,,,,,,
87990290.0,5.5,,8.0,6.5,5.5,5.5,,6.0,6.5,9.0,,,,,,,,,
87999092.0,10.0,,,4.5,2.5,6.0,7.5,3.0,1.0,8.5,6.5,4.0,7.0,7.5,6.0,7.5,5.0,6.0,5.0
88003342.0,0.0,12,5.0,5.5,5.5,6.5,,7.0,7.5,8.0,,6.5,,5.5,5.0,,7.0,6.0,5.0
88017645.0,,,6.0,5.5,6.5,4.5,,8.0,0.5,5.0,,,,,,,,,
88024317.0,4.0,,5.0,,1.5,3.0,,5.0,,5.0,,,,,,,,,
88032664.0,10.0,DT,8.0,5.5,5.5,6.5,10.0,5.0,5.0,8.0,8.5,,6.0,2.0,5.0,,7.0,,6.5
88033760.0,8.5,,7.0,6.5,7.5,7.0,13.0,6.0,8.5,9.0,,9.0,,6.5,6.0,7.5,7.5,,7.0
88038206.0,8.0,,5.0,7.0,4.5,5.0,13.0,6.0,,7.5,13.0,7.0,,7.5,6.0,,6.0,4.0,5.5
88040194.0,,,,,,,,,13.0,,,,,4.0,,,,,
88041629.0,,,6.0,,,,,,,,,,,,,,,,
88059049.0,8.5,,6.0,6.0,2.5,7.0,6.0,5.0,5.0,6.0,6.0,,4.5,,6.0,5.5,7.0,7.5,6.0
88059915.0,10.0,DT,5.0,7.0,7.5,6.0,6.0,5.0,5.0,8.0,8.5,,7.0,5.0,5.0,7.5,6.5,6.5,1.5
88072850.0,12.0,,7.0,7.0,5.0,2.0,12.0,8.0,,7.5,10.0,,9.0,,,,8.5,,
88074826.0,12.0,,,12.0,5.2,6.2,12.0,,5.0,8.5,12.0,6.9,12.0,13.0,,12.0,6.0,5.85,6.2
88083813.0,10.0,DT,6.0,5.5,6.0,5.5,10.0,7.0,6.5,5.0,7.0,2.5,13.0,2.0,5.0,5.5,7.0,7.0,
88094241.0,,,9.0,3.0,2.5,5.0,,5.0,2.0,5.5,,,,,,,,,
88097164.0,9.5,,5.0,6.5,6.5,,7.0,5.0,8.5,8.5,6.5,,3.5,,8.0,5.0,5.0,,1.0
88097667.0,,,,,23.0,,,,,,,3.5,,2.0,,,,,
88103797.0,8.0,,6.0,8.0,6.5,6.5,7.0,5.0,6.5,8.0,8.0,6.0,6.5,6.5,5.0,,,,
88111270.0,6.5,,8.0,8.0,2.0,6.0,6.0,7.0,4.5,8.5,7.5,,,,9.0,8.0,6.5,1.5,7.0
88111324.0,7.0,,4.0,6.0,5.5,,5.5,5.0,5.0,8.5,6.0,0.0,5.5,2.0,5.0,,5.0,5.5,6.0
88115478.0,,,5.0,7.5,5.5,8.0,,5.0,7.0,10.0,,,,,,,,,
88115751.0,,,6.0,5.5,0.5,5.0,,6.0,1.5,6.0,,,,,,,,,
88123174.0,10.0,DT,6.0,7.5,5.5,5.5,8.5,5.0,4.5,8.5,6.0,,3.5,4.0,5.0,5.0,6.0,5.5,6.0
88124146.0,12.0,,6.0,5.5,1.0,5.0,12.0,5.0,5.0,6.5,12.0,,12.0,,,,,,
88131241.0,,,6.0,,,,,,,,,,,,,,,,
88131932.0,6.5,DT,5.0,6.0,5.0,5.0,,7.0,5.0,2.5,4.0,,3.0,4.0,5.0,,6.0,5.5,4.0
88140090.0,8.0,,8.0,4.5,2.0,2.0,8.5,5.0,0.0,5.0,,,,,,,,,
88142007.0,,,6.0,5.5,0.5,5.5,,4.0,0.0,1.0,,,,,,,,,
88149034.0,12.0,,8.0,6.5,8.0,6.5,12.0,5.0,8.0,7.0,8.5,6.5,6.5,,,7.0,,,
88152878.0,,,6.0,7.5,6.0,,,5.0,5.0,8.5,,5.5,,7.0,7.0,5.5,8.0,,
88155828.0,9.5,,6.0,9.0,6.5,9.0,7.0,5.0,7.0,9.5,8.5,,7.0,6.0,8.0,6.0,,,
88158732.0,10.0,DT,6.0,7.0,8.5,6.5,10.0,5,7.5,6,9.5,9.5,10.0,,5.0,,9.0,8.0,8.0
88167599.0,,,,,,,,,,,,,,6.0,,,,,
88169284.0,10.0,,5.0,6.5,7.0,7.5,10.0,8,,6.5,10.0,6.5,10.0,8.5,8.0,6.5,9.0,7.5,7.0
88170265.0,,,3.0,5.0,4.5,2.0,,2.0,1.0,6.5,,,,,,,,,
88182626.0,13.0,,6.0,7.0,7.0,7.0,4.0,6,7.5,6.5,,8.0,,5.5,6.0,,7.5,,8.0
88185013.0,,,8.0,,,,,5.0,7.0,9.0,,,,5.5,,,5.0,7.0,
88188439.0,6.0,DT,6.0,6.0,1,5.0,6.0,5,4.0,7,5.0,6.5,6.5,5.0,5.0,6.0,5.5,7.0,8.0
88194592.0,,,5.0,5.5,5.0,6.5,,5.0,6.5,6.5,,,,,,6.5,,,
88198891.0,10.0,DT,8.0,7.0,6.5,7.0,10.0,5,6,6,10.0,8.5,10.0,6.5,5.0,,7.5,6.0,7.0
88214758.0,6.5,,6.0,5.5,5.0,2.5,6.5,5,,7,8.0,2.0,7.0,,6.0,6.0,8.0,6.0,5.5
88217080.0,7.5,DT,6.0,2.5,VT,4.5,3.0,VT,VT,VT,0.0,,,13.0,13.0,,,,
88225006.0,7.5,,6.0,8.0,5.5,7.5,7.0,7.0,7.0,9.5,8.5,8.5,,8.5,5.0,,,,
88232952.0,5.0,,7.0,7.5,6.0,8.5,4.5,7,6.5,7.0,13.0,7.0,,6.0,5.0,7.0,6.5,4.5,
88242627.0,3.5,,5.0,6.5,6.0,6.5,,6.0,5.0,2.5,,,,,,,,,
88264329.0,,,7.0,,,,,,,,,,,,,,,,
88265056.0,,,7.0,,,,,5.0,5.5,,,1.5,,6.5,5.0,,2.0,5.5,
88274110.0,5.5,,8.0,8.0,7.0,7.5,4.5,7.0,5.0,7.5,0.0,9.0,,5.5,5.0,7.5,5.5,,
88277204.0,,,7.0,7.5,7.0,7.0,,5.0,,8.5,,,,,,,8.0,,
88278033.0,3.0,,5.0,8.0,8.0,8.0,,5.0,,8.5,,8.5,,7.0,7.0,6.0,9.0,7.0,
88278818.0,6.5,,7.0,7.5,5.0,6.5,3.5,8.0,,6.5,3.5,,,,6.0,,6.5,7.0,6.5
88281726.0,13.0,,5.0,4.5,5.5,5.0,,13.0,13.0,13.0,,,,,,,2.0,13.0,
88284194.0,0.0,,8.0,7.0,5.0,6.0,,7.0,1.0,7.5,,7.5,,5.5,9.0,,7.0,,
88286182.0,,,13.0,,13.0,13.0,,,,13.0,,,,,,,,,
88286369.0,13.0,DT,4.0,6.0,12.0,2.0,,5.0,4.0,8.0,,,,5.0,5.0,6.5,5.5,7.5,5.0
88286417.0,5.0,DT,5.0,6.0,6.5,5.5,4.0,6.0,6.5,8.5,3.0,,,5.5,1.0,6.5,6.5,4.5,4.5
88288528.0,,,7.0,7.0,5.0,2.0,,3.0,5.5,7.0,,,,,,,,,
88302775.0,,,5.0,9.5,9.5,9.5,,5.0,,10.0,,,,,,,,,
88320080.0,12.0,,7.0,6.5,6.0,6.5,12.0,4.0,6.0,8.0,12.0,,12.0,,,,,,
88324294.0,7.5,DT,7.0,5.0,8.5,7.5,6.5,5.0,7.5,7.5,6.5,9.5,4.0,6.0,5.0,,7.0,5.5,4.0
88336445.0,6.5,DT,7.0,7.5,6.0,7.0,7.0,5.0,8.5,9.0,8.0,9.5,13.0,5.5,6.0,9.5,8.5,7.5,7.0
88341111.0,,,,,0.0,,,,13.0,,13.0,13.0,,,,,,,
88342073.0,,,4.0,,,,,,,,,,,,,,,,
88353770.0,,,7.0,6.0,5.0,6.0,,6.0,1.5,6.0,,,,,,,,,
88375036.0,,,4.0,7.5,8.5,8.0,,6.0,,10.0,,,,,,,,,
88386202.0,10.0,,5.0,5.5,4.5,6.5,8.0,5.0,4.5,6.5,8.0,6.5,6.5,4.0,5.0,,8.5,,
88393757.0,13.0,,4.0,,13.0,13.0,0.0,13.0,,13.0,,,,,,,,,
88394873.0,10.0,DT,6.0,8.0,9.5,6.5,10.0,6.0,8.5,9.5,9.5,,10.0,,6.0,,8.0,7.5,8.5
88404411.0,10.0,,6.0,7.0,6.5,8.0,7.5,8.0,5.5,8.0,7.0,7.5,7.5,7.0,6.0,7.5,6.5,5.5,
88411560.0,10.0,,7.0,5.5,7.0,,10.0,7.0,,9.0,9.0,6.5,9.0,2.0,6.0,,,5.0,4.5
88419584.0,,,7.0,7.0,9.5,8.0,,7.0,,8.0,,,,9.0,,9.5,9.5,8.5,
88422564.0,10.0,DT,6.0,9.0,9.0,7.0,10.0,5.0,9.5,8.0,8.5,8.5,7.5,7.0,5.0,8.5,8.0,7.5,8.0
88424444.0,10.0,DT,7.0,5.5,2.0,6.5,10.0,7.0,7.5,8.0,6.0,6.0,10.0,2.0,5.0,,6.5,7.5,6.0
88428463.0,,,4.0,8.0,6.0,5.5,,6.0,,5.5,,,,,,,,,
88435408.0,7.0,,6.0,5.5,2.0,5.5,7.0,5.0,1.5,8.0,6.5,6.5,5.5,2.5,6.0,,5.0,4.0,
88444856.0,5.5,,7.0,,5.5,7.0,,6.0,5.5,7.0,,,,,,,,,
88446619.0,,,5.0,,,,,,,,,,,,,,,,
88451822.0,6.5,,6.0,7.5,5.0,6.5,7.0,7.0,7.0,7.0,,,,,,,7.5,7.5,
